District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Label
Kolhapur,Red ,120.0,80.0,40.0,6.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,100.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,105.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,110.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,115.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,120.0,63.68702077949808,51.26877022420503,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,100.0,65.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,105.0,65.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,110.0,65.0,50.0,7.0,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,115.0,65.0,42.46499476672746,7.0,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,120.0,65.0,59.748144876034495,6.076982106239836,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,100.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,105.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,110.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,115.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,120.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,100.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,105.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,110.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,115.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,132.95682190905325,75.0,60.0,6.708668529881107,1069.4549455540366,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,100.0,80.0,65.0,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,105.0,80.0,73.24627707625815,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,4.7847358194717575,149.7451324646904,9.73717568819864,12.884604603409072,1855.853055608198,69.98540594088601,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,1
Kolhapur,Red ,115.0,91.56315033700898,53.94391934997505,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Red ,120.0,80.0,65.0,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,0
Kolhapur,Medium Brown,20.0,15.0,20.0,5.5,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,49.2874262686811,28.475371897871007,38.950412384137685,0.979408986156216,1302.5226324723965,4.6668600079481255,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,15.0,20.0,5.5,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,20.0,20.0,25.0,6.0,800.0,26.04134179038238,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,9.46037506937567,25.0,6.0,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,20.0,25.0,6.0,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,20.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,20.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,20.0,30.0,6.0,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,20.0,30.0,6.0,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,20.0,30.0,5.318527895247655,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,30.0,40.0,5.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,30.0,40.0,5.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,30.0,40.0,5.5,900.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,26.99372035646103,16.09688058030267,3.7662726078936952,1243.6621205976546,34.33526383862244,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,20.0,40.0,6.0,900.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,20.0,40.0,6.0,900.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,25.0,30.0,6.5,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,25.0,30.0,6.5,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,25.0,30.0,6.5,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,25.0,30.0,35.0,5.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,30.0,30.0,35.0,5.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Medium Brown,35.0,30.0,35.0,5.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,1
Kolhapur,Dark Brown,100.0,60.0,40.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,60.0,40.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,60.0,40.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,60.0,40.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,60.0,40.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,65.0,45.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,65.0,45.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,117.79860152387988,71.35533905432281,53.93351479759902,6.5,556.883294171342,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,65.0,45.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,65.0,45.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,70.0,50.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,70.0,50.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,70.0,50.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,78.84658142951717,108.82346288283333,50.0,9.17612986678107,1018.3045995585494,13.582907602832906,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,227.0966828195456,139.1922131306169,98.4358694559354,13.072795084613915,92.30664508495576,1.1710785364213772,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,75.0,55.0,7.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,75.0,55.0,7.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,75.0,55.0,7.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,75.0,55.0,7.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,75.0,55.0,7.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,15.44313623846998,5.540820913518729,117.93394328479432,11.39221101919272,1647.4633603744282,38.79885230861735,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,80.0,60.0,6.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,80.0,60.0,6.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,163.4493870474902,39.474003056508245,25.3080129268678,3.898638694056748,437.6927992021162,13.433257692387686,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,80.0,60.0,6.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,60.0,45.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,60.0,45.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,60.0,45.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,60.0,45.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,60.0,45.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,19.956318109888848,119.78113917641362,3.3206325545193485,0.3515153033300728,944.2509481329228,29.877131990614224,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,65.0,50.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,65.0,50.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,65.0,50.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,65.0,50.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,70.0,55.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,70.0,55.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,70.0,55.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,70.0,55.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,168.4738222743657,70.0,76.9217706899629,10.21120487220978,600.0,28.30376075790427,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,75.0,60.0,6.0,700.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,75.0,60.0,6.0,700.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,75.0,60.0,6.0,700.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,75.0,60.0,6.0,776.3878977312683,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,75.0,60.0,6.0,700.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,38.30989542789554,40.0,8.700303195145635,800.0,8.879470280299484,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,80.0,40.0,6.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,80.0,23.93165740307309,6.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,80.0,40.0,6.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,80.0,40.0,6.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,60.0,50.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,60.0,50.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,60.0,50.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,60.0,50.0,9.441519422263005,1390.207447863528,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,139.82287592912422,60.0,50.0,7.0,721.2261409027408,16.41853017161005,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,71.41488123359784,55.0,6.801697595337486,1130.1919011444647,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,65.0,55.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,65.0,55.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,65.0,55.0,6.490254775837464,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,65.0,55.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,70.0,60.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,70.0,60.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,70.0,60.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,70.0,60.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,70.0,60.0,6.0,500.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,75.0,40.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,75.0,40.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,75.0,40.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,75.0,40.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,75.0,40.0,6.5,600.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,80.0,45.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,80.0,45.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,80.0,45.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,80.0,45.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,80.0,45.0,7.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,70.90147407599646,46.55438503404076,7.5,800.0,12.428442069889606,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,60.0,55.0,7.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,60.0,55.0,7.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,60.0,55.0,7.5,800.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,164.90440816116038,60.0,55.0,3.278926039077154,1103.8947887161926,19.535302145582804,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,65.0,60.0,6.0,900.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,65.0,60.0,6.0,735.2274175751845,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,65.0,60.0,6.0,900.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,65.0,60.0,6.0,900.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,65.0,60.0,6.0,900.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,70.0,40.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,70.0,40.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,70.0,40.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,70.0,40.0,6.5,1000.0,25.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,33.29086454914956,40.0,9.426472785744922,638.3111573403156,36.63617721513502,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,75.0,45.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,75.0,45.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,75.0,45.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,75.0,45.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,75.0,45.0,7.0,500.0,15.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,80.0,50.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.6604117042731,80.0,50.0,6.669472121845309,531.371029841247,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,80.0,50.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,80.0,50.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,80.0,50.0,7.5,600.0,20.0,Wheat,Urea,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,60.0,60.0,6.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,141.69298733981634,29.005627668138526,60.0,6.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,60.0,60.0,6.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,60.0,60.0,6.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,60.0,60.0,6.0,700.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,100.0,65.0,40.0,6.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,65.0,40.0,6.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,66.84283906691849,33.29948997768394,16.129849200785998,6.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,115.0,65.0,40.0,6.5,800.0,15.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,133.90217984159298,65.0,40.0,6.151603952844929,800.0,17.018364778982143,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,70.0,45.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,105.0,70.0,45.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,110.0,70.0,39.58980010055865,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,8.288806134145812,1.963797030968747,84.01250418223187,13.453395947457851,1630.2068372466083,36.77480117114281,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,120.0,70.0,45.0,7.0,900.0,20.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1
Kolhapur,Dark Brown,100.0,75.0,50.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,105.0,75.0,50.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,110.0,75.0,50.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,115.0,75.0,50.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
Kolhapur,Dark Brown,120.0,75.0,50.0,7.5,1000.0,25.0,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,0
