District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Kolhapur,Red ,110.0,60.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,60.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,60.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,45.0,6.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,45.0,6.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,65.0,45.0,6.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,123.12917157342389,54.54693515822673,41.64667295624612,7.312757894790526,900.0,34.56119532927859,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,45.0,6.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,70.0,50.0,7.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,50.0,7.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,70.0,50.0,7.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,50.0,7.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,70.0,50.0,7.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,75.0,55.0,7.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,56.386742057579674,114.4160937395907,55.0,4.654436483018662,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,55.0,7.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,55.0,7.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,75.0,55.0,7.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,80.0,60.0,6.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,60.0,6.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,80.0,60.0,6.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,229.63753648643794,158.46370714542857,114.65516262655187,11.771746234425725,1657.084270244775,58.43266817351159,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,60.0,6.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,60.0,65.0,6.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,60.0,65.0,6.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,129.4390409447778,67.9769692442003,71.80924387752891,6.5,1000.0,32.11341589488198,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,60.0,65.0,6.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,60.0,65.0,6.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,40.0,7.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,40.0,7.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,65.0,40.0,7.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,65.0,40.0,7.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,40.0,7.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,70.0,45.0,7.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,45.0,7.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,70.0,45.0,7.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,45.0,7.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,70.0,45.0,7.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,75.0,50.0,6.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,75.0,50.0,6.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,50.0,6.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,50.0,6.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,75.0,50.0,6.0,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,80.0,55.0,6.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,55.0,6.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,80.0,55.0,6.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,80.0,55.0,6.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,55.0,6.5,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,35.60388525204816,81.8839499359684,10.230842966564625,1250.676827302484,15.333228891907885,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,60.0,60.0,7.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,60.0,60.0,7.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,60.0,60.0,7.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,60.0,60.0,7.0,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,65.0,7.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,65.0,7.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,56.22351354699009,59.68339886998476,7.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,65.0,65.0,7.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,65.0,7.5,1000.0,35.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,196.20939234139186,132.64055798770406,76.15046649667482,10.950735244224363,1504.7369412714982,47.49075360125574,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,70.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,40.0,6.0,800.0,25.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,231.93116140902404,131.56118541392726,75.45884793717411,11.420083253928077,110.76412970170057,45.20392506717759,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,75.0,45.0,6.5,900.0,30.0,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,75.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,75.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,8.027256423402774,5.456915297044116,97.94797754820776,13.2789891984085,179.74696380251797,65.67370613331688,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,73.69895485478393,45.34849421647806,50.0,3.0661877139432265,1000.0,46.49735977226178,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,80.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,60.0,55.0,7.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,60.0,55.0,7.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,60.0,55.0,7.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,60.0,55.0,7.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,60.0,55.0,7.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,60.0,6.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,60.0,6.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,65.0,60.0,6.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,65.0,60.0,6.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,60.0,6.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,70.0,65.0,6.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,65.0,6.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,9.09190639742546,135.25363348909548,2.6871250029164466,12.502560526284487,1906.7856880998202,69.73148344620714,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,65.0,6.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,70.0,65.0,6.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,75.0,40.0,7.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,75.0,40.0,7.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,40.0,7.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,40.0,7.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,75.0,40.0,7.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,80.0,45.0,7.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,45.0,7.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,80.0,45.0,7.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,80.0,45.0,7.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,45.0,7.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,60.0,50.0,6.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,60.0,50.0,6.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,60.0,50.0,6.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,130.2140122567487,71.68498252508597,50.0,6.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,60.0,50.0,6.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,55.0,6.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,55.0,6.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,65.0,55.0,6.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,65.0,55.0,6.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,55.0,6.5,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,70.0,60.0,7.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,60.0,7.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,70.0,60.0,7.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,60.0,7.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,70.0,60.0,7.0,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,113.70968700539925,69.38628936589036,65.0,7.5,1123.891451827924,31.474892198787295,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,75.0,65.0,7.5,885.1028263057843,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,65.0,7.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,65.0,7.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,75.0,65.0,7.5,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,80.0,40.0,6.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,40.0,6.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,148.20117451907464,117.57963182862724,17.6898136070667,2.6041845972639264,1121.5584859216278,39.37656121692864,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,80.0,40.0,6.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,40.0,6.0,800.0,25.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,60.0,45.0,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,63.687020779498084,51.26877022420503,6.5,900.0,30.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,65.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,65.0,50.0,7.0,1000.0,35.0,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,65.0,50.0,7.0,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,65.0,42.46499476672746,7.0,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,65.0,59.748144876034495,6.076982106239836,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,70.0,55.0,7.5,800.0,25.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,110.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,75.0,60.0,6.0,900.0,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,132.95682190905325,75.0,60.0,6.708668529881107,1069.4549455540366,30.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,100.0,80.0,65.0,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,105.0,80.0,73.24627707625815,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,4.7847358194717575,149.7451324646904,9.73717568819864,12.884604603409073,1855.853055608198,69.98540594088601,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,115.0,91.56315033700898,53.94391934997505,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red ,120.0,80.0,65.0,6.5,1000.0,35.0,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Medium Brown,20.0,15.0,20.0,5.5,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,49.2874262686811,28.475371897871007,38.950412384137685,0.9794089861562159,1302.5226324723965,4.6668600079481255,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,15.0,20.0,5.5,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20.0,20.0,25.0,6.0,800.0,26.04134179038238,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,9.46037506937567,25.0,6.0,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,20.0,25.0,6.0,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,15.0,25.0,6.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,20.0,20.0,5.5,1000.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,20.0,30.0,6.0,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,20.0,30.0,6.0,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,20.0,30.0,5.318527895247655,700.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,25.0,35.0,6.5,800.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,30.0,40.0,5.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,30.0,40.0,5.5,900.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,30.0,40.0,5.5,900.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,20.0,35.0,6.0,1000.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,25.0,40.0,6.5,700.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35.0,30.0,30.0,5.5,800.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25.0,26.99372035646103,16.09688058030267,3.7662726078936952,1243.6621205976546,34.33526383862244,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30.0,20.0,40.0,6.0,900.0,25.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
